,#Entity,SMACT,SMOCC,GPUTL,MCUTL,DRAMA,NVLTX,NVLRX,PCITX,PCIRX
8816,GPU 2,0.734,0.409,100,27,0.2,341300242.0,0.0,6686647.0,25100966.0
8822,GPU 2,0.734,,53,11,,,,,
8826,GPU 2,0.006,,53,11,,,,,
8830,GPU 2,0.006,,53,11,,430390954.0,26039.0,,2086860489.0
8834,GPU 2,0.1,0.031,53,11,0.0,,,2595701.0,23674048.0
8838,GPU 2,0.1,,100,0,,0.0,0.0,,23674048.0
8842,GPU 2,0.103,0.032,100,0,0.0,,,2956039.0,
8846,GPU 2,0.103,,100,0,,0.0,0.0,,2366916.0
8850,GPU 2,0.103,0.032,100,0,0.0,,,6210437.0,5214473.0
8854,GPU 2,0.103,,100,0,,0.0,0.0,,
8858,GPU 2,0.103,0.032,100,0,0.0,,,1538034.0,1042735.0
8862,GPU 2,0.103,,100,0,,0.0,0.0,,
8866,GPU 2,0.103,0.032,100,0,0.0,,,1173085.0,693423.0
8870,GPU 2,0.103,,100,0,,0.0,0.0,,
8874,GPU 2,0.103,0.032,100,0,0.0,,,1157415.0,682979.0
8880,GPU 2,0.103,,100,0,,,0.0,,
8884,GPU 2,0.103,0.032,100,0,0.0,0.0,,1579797.0,995846.0
8888,GPU 2,0.103,,100,0,,,0.0,,
8892,GPU 2,0.103,0.032,100,0,0.0,0.0,,1173083.0,693422.0
8896,GPU 2,0.103,,100,0,,,0.0,,
8900,GPU 2,0.103,0.032,100,0,0.0,0.0,0.0,1193702.0,714136.0
8904,GPU 2,0.103,,100,0,,,,,
8908,GPU 2,0.103,0.032,100,0,0.0,0.0,0.0,1751822.0,1235660.0
8912,GPU 2,0.103,,100,0,,,,,
8916,GPU 2,0.103,0.032,100,0,0.0,0.0,0.0,1189017.0,704023.0
8920,GPU 2,0.103,,100,0,,,,,
8924,GPU 2,0.103,0.032,100,0,0.0,0.0,0.0,1178520.0,703983.0
8928,GPU 2,0.103,,100,0,,,,,
8932,GPU 2,0.247,0.121,100,20,0.041,26058.0,772260735.0,2444291.0,6134182.0
8938,GPU 2,0.247,,100,20,,,,,
8942,GPU 2,0.98,0.575,100,20,0.244,0.0,0.0,8527264.0,30510968.0
8946,GPU 2,0.973,0.567,100,20,0.244,771163055.0,771183872.0,9607076.0,31683576.0
8950,GPU 2,0.973,,100,20,,,,,
8954,GPU 2,0.448,0.243,100,20,0.096,771961564.0,20838.0,9512702.0,17269775.0
8958,GPU 2,0.448,,100,20,,,,,
8962,GPU 2,0.103,0.032,100,20,0.0,0.0,0.0,1678817.0,1089667.0
8966,GPU 2,0.103,,100,0,,,,,
8970,GPU 2,0.103,0.032,100,0,0.0,0.0,0.0,1193967.0,709081.0
8974,GPU 2,0.103,,100,0,,,,,
8978,GPU 2,0.103,0.032,100,0,0.0,0.0,0.0,1183684.0,719596.0
8982,GPU 2,0.103,,100,0,,,,,
8986,GPU 2,0.103,0.032,100,0,0.0,0.0,0.0,1730913.0,1261689.0
8990,GPU 2,0.103,,100,0,,,,,
