,#Entity,SMACT,SMOCC,GPUTL,MCUTL,DRAMA,NVLTX,NVLRX,PCITX,PCIRX
504,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,1199260.0,724770.0
512,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,1225581.0,740564.0
520,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,2920535.0,2242553.0
530,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,7033852.0,6064025.0
534,GPU 0,0.0,,0,0,,,,7033852.0,
538,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,1046856.0,585617.0
542,GPU 0,0.0,,0,0,,,,1046856.0,
550,GPU 0,0.0,,0,0,,,,2085410.0,
558,GPU 0,0.0,,0,0,,,,8196684.0,
562,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,6939776.0,6491376.0
570,GPU 0,0.0,,0,0,,,0.0,1194082.0,
574,GPU 0,0.0,,0,0,,,0.0,1194082.0,
578,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,3039000.0,2586272.0
582,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,3039000.0,2586272.0
588,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,4804967.0,3991979.0
592,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,4804967.0,3991979.0
596,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,3730829.0,3084708.0
604,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,4110936.0,3324179.0
612,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,4368958.0,3882950.0
620,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,3676003.0,2893875.0
628,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,6038119.0,5073480.0
636,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,1480886.0,1001162.0
646,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,1694561.0,1209656.0
654,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,1199048.0,714215.0
662,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,1194041.0,714338.0
670,GPU 0,0.0,0.0,0,0,,0.0,0.0,1178681.0,698864.0
